,idx
76762,106137
76763,105484
76764,159919
76765,137404
76766,30353
76767,134089
76768,71856
76769,236809
76770,88412
76771,46281
76772,149791
76773,53024
76774,111370
76775,170134
76776,233572
76777,251648
76778,33974
76779,256335
76780,61688
76781,66587
76782,159488
76783,37144
76784,14241
76785,194968
76786,237904
76787,121864
76788,97122
76789,102553
76790,49738
76791,147499
76792,141273
76793,80782
76794,204158
76795,36465
76796,42313
76797,235048
76798,174790
76799,262812
76800,184903
76801,2673
76802,11149
76803,221147
76804,92962
76805,218729
76806,239762
76807,24157
76808,149562
76809,124230
76810,262150
76811,8196
76812,223884
76813,229787
76814,80157
76815,13053
76816,269287
76817,205867
76818,247370
76819,181616
76820,20006
76821,112729
76822,253181
76823,214361
76824,2107
76825,219697
76826,136449
76827,110197
76828,90265
76829,241613
76830,100526
76831,119105
76832,50242
76833,138661
76834,80661
76835,133697
76836,240880
76837,70822
76838,199713
76839,215238
76840,89373
76841,173088
76842,225607
76843,80774
76844,199617
76845,131715
76846,179495
76847,99629
76848,170521
76849,135112
76850,227234
76851,85516
76852,31274
76853,75999
76854,240836
76855,250400
76856,76667
76857,49337
76858,197182
76859,17718
76860,104768
76861,189648
76862,76256
76863,261974
76864,47107
76865,165311
76866,32087
76867,166108
76868,263418
76869,79246
76870,224063
76871,46875
76872,246844
76873,46837
76874,196850
76875,62119
76876,93010
76877,86131
76878,256164
76879,199577
76880,120920
76881,111094
76882,214613
76883,53435
76884,181601
76885,133784
76886,215749
76887,49179
76888,98843
76889,78913
76890,40302
76891,112586
76892,203455
76893,161508
76894,173575
76895,161486
76896,75577
76897,263759
76898,23340
76899,46070
76900,163696
76901,96027
76902,225455
76903,194899
76904,6309
76905,161421
76906,178508
76907,111061
76908,39913
76909,101106
76910,49391
76911,183920
76912,3050
76913,199411
76914,215102
76915,171292
76916,85253
76917,341
76918,231705
76919,138571
76920,81955
76921,24658
76922,84439
76923,80450
76924,269030
76925,195260
76926,127017
76927,74391
76928,114611
76929,182189
76930,258736
76931,76125
76932,183187
76933,32241
76934,249123
76935,201213
76936,177744
76937,189180
76938,158084
76939,160193
76940,135540
76941,3956
76942,59553
76943,4568
76944,173669
76945,76391
76946,269344
76947,226379
76948,237041
76949,198900
76950,217047
76951,5416
76952,230262
76953,258116
76954,253612
76955,99884
76956,40963
76957,178865
76958,17445
76959,39823
76960,230003
76961,113749
76962,15863
76963,197175
76964,56287
76965,192455
76966,27430
76967,209115
76968,183878
76969,74122
76970,210781
76971,260000
76972,177425
76973,44030
76974,37064
76975,20614
76976,163252
76977,157050
76978,123940
76979,60213
76980,83444
76981,96979
76982,229392
76983,114202
76984,58670
76985,247486
76986,142159
76987,88842
76988,246086
76989,182441
76990,254558
76991,48942
76992,41422
76993,117243
76994,106419
76995,45249
76996,224516
76997,87542
76998,111984
76999,211965
77000,247661
77001,30778
77002,27465
77003,82247
77004,81983
77005,107196
77006,131065
77007,244805
77008,200896
77009,230391
77010,169319
77011,179156
77012,104444
77013,67875
77014,192475
77015,93815
77016,135718
77017,232121
77018,211935
77019,59051
77020,231783
77021,181149
77022,181604
77023,130759
77024,6456
77025,123880
77026,63718
77027,189447
77028,144768
77029,52634
77030,213067
77031,25947
77032,37384
77033,5952
77034,178626
77035,230621
77036,2710
77037,163490
77038,60846
77039,29366
77040,150035
77041,45048
77042,15946
77043,44642
77044,124232
77045,268199
77046,168785
77047,142211
77048,139247
77049,4439
77050,48320
77051,135152
77052,111666
77053,263538
77054,20883
77055,219838
77056,220973
77057,86298
77058,171082
77059,39663
77060,104814
77061,105194
77062,27325
77063,54151
77064,191810
77065,107910
77066,135037
77067,229672
77068,128310
77069,15448
77070,209270
77071,217024
77072,203460
77073,198432
77074,78352
77075,247509
77076,180548
77077,56549
77078,120661
77079,210360
77080,149926
77081,190263
77082,133573
77083,177069
77084,12532
77085,265375
77086,94427
77087,172883
77088,19606
77089,168496
77090,101693
77091,37081
77092,83024
77093,86347
77094,38962
77095,48026
77096,98552
77097,147758
77098,98637
77099,234947
77100,183658
77101,56952
77102,184693
77103,77341
77104,238413
77105,28142
77106,147311
77107,26068
77108,24066
77109,183072
77110,158491
77111,183211
77112,105637
77113,118268
77114,165934
77115,33620
77116,43166
77117,226627
77118,252182
77119,123642
77120,32298
77121,270855
77122,219240
77123,200060
77124,37461
77125,14824
77126,7435
77127,59414
77128,35272
77129,16281
77130,70537
77131,159892
77132,208776
77133,2007
77134,150153
77135,134865
77136,202731
77137,183792
77138,199115
77139,257959
77140,124386
77141,37065
77142,129846
77143,49181
77144,54605
77145,220682
77146,2664
77147,95109
77148,138305
77149,147553
77150,28183
77151,205666
77152,40537
77153,148419
77154,7578
77155,77347
77156,263785
77157,135229
77158,85140
77159,29323
77160,146507
77161,266903
77162,232857
77163,150961
77164,30492
77165,214579
77166,14785
77167,7898
77168,152612
77169,216737
77170,150280
77171,186459
77172,17217
77173,262230
77174,215404
77175,23179
77176,129313
77177,80265
77178,172537
77179,97484
77180,198937
77181,47520
77182,106809
77183,41399
77184,245604
77185,99980
77186,259312
77187,217193
77188,39952
77189,46816
77190,136379
77191,123974
77192,70831
77193,150012
77194,260042
77195,6642
77196,221884
77197,63828
77198,251310
77199,177296
77200,179236
77201,186416
77202,126316
77203,250226
77204,160453
77205,209921
77206,147585
77207,254775
77208,237121
77209,89613
77210,191102
77211,45521
77212,43932
77213,80937
77214,228020
77215,98065
77216,74754
77217,3022
77218,253795
77219,46101
77220,167109
77221,52453
77222,270757
77223,44549
77224,230051
77225,157475
77226,185652
77227,103781
77228,192456
77229,264418
77230,50997
77231,198886
77232,54995
77233,44405
77234,26331
77235,56023
77236,96303
77237,132791
77238,117165
77239,204408
77240,162860
77241,25748
77242,46550
77243,12235
77244,213638
77245,54140
77246,97180
77247,251952
77248,183162
77249,171602
77250,100223
77251,244883
77252,160345
77253,136061
77254,47186
77255,48929
77256,118618
77257,120401
77258,44035
77259,78668
77260,267263
77261,244020
77262,15661
77263,192955
77264,228101
77265,76899
77266,122054
77267,175850
77268,137285
77269,210044
77270,137313
77271,39785
77272,102238
77273,228661
77274,85668
77275,27372
77276,183182
77277,60424
77278,69124
77279,198094
77280,237173
77281,63599
77282,248837
77283,95395
77284,43533
77285,25047
77286,162635
77287,71610
77288,224687
77289,202348
77290,165566
77291,176626
77292,265417
77293,82981
77294,24043
77295,244248
77296,134049
77297,61149
77298,94464
77299,247044
77300,234029
77301,137418
77302,67987
77303,197882
77304,167140
77305,27009
77306,236548
77307,214644
77308,149290
77309,218430
77310,131074
77311,94922
77312,110378
77313,232658
77314,12544
77315,100355
77316,148475
77317,241881
77318,7014
77319,194353
77320,123635
77321,35819
77322,175313
77323,206475
77324,176141
77325,249247
77326,186687
77327,63878
77328,27637
77329,249890
77330,250529
77331,211983
77332,27839
77333,55259
77334,239732
77335,29829
77336,250131
77337,90482
77338,227437
77339,47725
77340,271109
77341,118267
77342,108238
77343,228904
77344,128181
77345,130271
77346,81122
77347,238552
77348,257630
77349,198871
77350,100870
77351,261245
77352,90149
77353,266483
77354,30779
77355,68118
77356,95440
77357,8417
77358,90842
77359,33062
77360,107028
77361,17370
77362,76311
77363,51661
77364,131955
77365,38291
77366,67514
77367,93262
77368,80712
77369,49291
77370,99414
77371,26589
77372,176304
77373,86195
77374,59448
77375,21242
77376,34565
77377,164649
77378,3370
77379,92487
77380,236931
77381,175284
77382,63867
77383,189510
77384,162045
77385,121596
77386,47750
77387,191431
77388,93926
77389,184331
77390,231432
77391,135183
77392,59209
77393,254048
77394,221080
77395,51534
77396,62201
77397,141163
77398,220677
77399,173268
77400,118115
77401,10860
77402,113654
77403,94146
77404,58027
77405,120454
77406,111897
77407,75391
77408,131470
77409,71342
77410,191884
77411,247838
77412,121272
77413,120254
77414,109400
77415,186777
77416,75261
77417,141320
77418,68010
77419,180372
77420,124868
77421,235478
77422,3880
77423,228739
77424,48236
77425,216410
77426,58905
77427,86159
77428,122258
77429,57920
77430,246886
77431,97862
77432,18144
77433,48605
77434,189891
77435,223711
77436,99463
77437,37958
77438,62068
77439,74492
77440,168076
77441,190154
77442,77952
77443,141446
77444,112310
77445,159425
77446,109052
77447,43746
77448,123405
77449,160275
77450,76405
77451,268376
77452,260158
77453,207666
77454,195432
77455,40811
77456,216255
77457,88665
77458,43051
77459,181125
77460,265204
77461,34816
77462,217571
77463,179199
77464,235189
77465,5869
77466,184936
77467,203203
77468,51000
77469,49612
77470,45146
77471,7440
77472,168090
77473,222653
77474,107266
77475,69795
77476,195857
77477,88754
77478,267416
77479,130946
77480,78411
77481,185221
77482,26342
77483,181930
77484,120905
77485,162600
77486,210296
77487,1962
77488,169187
77489,265092
77490,51623
77491,155263
77492,73890
77493,179997
77494,709
77495,229741
77496,83628
77497,130660
77498,229032
77499,231900
77500,238879
77501,219873
77502,193715
77503,160227
77504,61488
77505,128861
77506,164441
77507,114747
77508,239537
77509,94547
77510,43662
77511,129723
77512,150573
77513,121299
77514,137756
77515,152215
77516,166495
77517,247714
77518,4322
77519,13535
77520,180499
77521,106064
77522,251696
77523,104151
77524,251120
77525,105738
77526,20822
77527,151314
77528,12518
77529,194624
77530,210679
77531,109125
77532,258898
77533,18099
77534,80709
77535,42520
77536,117722
77537,110857
77538,215247
77539,50179
77540,141934
77541,187999
77542,13480
77543,93307
77544,221837
77545,141441
77546,228192
77547,115557
77548,249378
77549,78986
77550,244326
77551,110387
77552,236958
77553,176023
77554,243171
77555,56548
77556,8242
77557,245013
77558,136440
77559,102807
77560,13306
77561,159838
77562,89967
77563,34742
77564,67683
77565,224253
77566,208092
77567,174706
77568,90707
77569,127537
77570,31682
77571,16127
77572,256156
77573,7176
77574,183027
77575,247051
77576,181836
77577,26332
77578,55153
77579,265918
77580,233449
77581,134645
77582,222571
77583,205815
77584,31576
77585,81516
77586,228213
77587,214515
77588,122573
77589,260133
77590,130453
77591,210423
77592,270417
77593,144387
77594,193345
77595,130163
77596,170572
77597,145937
77598,116886
77599,21888
77600,211638
77601,157645
77602,56687
77603,226526
77604,68289
77605,105403
77606,266439
77607,123018
77608,145997
77609,102905
77610,187683
77611,147492
77612,232801
77613,41025
77614,148018
77615,186180
77616,136567
77617,169908
77618,238213
77619,142503
77620,91775
77621,189258
77622,257707
77623,263753
77624,198842
77625,145814
77626,66184
77627,73848
77628,242319
77629,69051
77630,195711
77631,60294
77632,242123
77633,17716
77634,53540
77635,73336
77636,135491
77637,20328
77638,76396
77639,79164
77640,261494
77641,244232
77642,199655
77643,233720
77644,149959
77645,110265
77646,119520
77647,84401
77648,229286
77649,79597
77650,69136
77651,52245
77652,81129
77653,134245
77654,11280
77655,74096
77656,16964
77657,63907
77658,189716
77659,119226
77660,105156
77661,33782
77662,246994
77663,174993
77664,124677
77665,239642
77666,29979
77667,55412
77668,142293
77669,246216
77670,256291
77671,232685
77672,45295
77673,198800
77674,202395
77675,222988
77676,68255
77677,256036
77678,74017
77679,163597
77680,36166
77681,30529
77682,207391
77683,24395
77684,189075
77685,113775
77686,38289
77687,197814
77688,52221
77689,260722
77690,240656
77691,130491
77692,16815
77693,193444
77694,65729
77695,26298
77696,55180
77697,202296
77698,204786
77699,98249
77700,200528
77701,154647
77702,32956
77703,19298
77704,99454
77705,39723
77706,173582
77707,144529
77708,143583
77709,128599
77710,4062
77711,225809
77712,254537
77713,53075
77714,148634
77715,97352
77716,216383
77717,161778
77718,255598
77719,30404
77720,113664
77721,193590
77722,173683
77723,205163
77724,183812
77725,26846
77726,256515
77727,67482
77728,95906
77729,243148
77730,98867
77731,128582
77732,154449
77733,245272
77734,149805
77735,86361
77736,241588
77737,38640
77738,159194
77739,48609
77740,161498
77741,167664
77742,264508
77743,105842
77744,161122
77745,71570
77746,139673
77747,120306
77748,235868
77749,63724
77750,180864
77751,210114
77752,68466
77753,151307
77754,191111
77755,193678
77756,23447
77757,134254
77758,231655
77759,183686
77760,83430
77761,135978
77762,46778
77763,108919
77764,45776
77765,46489
77766,79774
77767,264498
77768,258523
77769,39798
77770,121982
77771,224544
77772,96175
77773,251254
77774,115740
77775,79662
77776,239046
77777,250165
77778,117890
77779,146381
77780,19904
77781,217491
77782,230058
77783,168270
77784,36919
77785,58804
77786,71381
77787,136560
77788,48867
77789,152513
77790,29295
77791,250899
77792,75590
77793,248135
77794,184069
77795,84241
77796,257838
77797,136644
77798,185012
77799,213876
77800,25566
77801,261543
77802,136334
77803,211934
77804,238912
77805,97311
77806,138260
77807,156084
77808,11571
77809,122349
77810,52283
77811,63991
77812,175241
77813,10089
77814,182140
77815,105465
77816,90531
77817,18404
77818,193929
77819,196190
77820,173778
77821,165101
77822,46133
77823,101470
77824,48448
77825,60011
77826,249931
77827,235892
77828,80723
77829,105299
77830,124352
77831,14619
77832,23898
77833,100012
77834,31372
77835,10921
77836,100180
77837,246595
77838,68671
77839,58080
77840,56630
77841,218529
77842,5503
77843,236709
77844,238892
77845,57804
77846,127373
77847,77895
77848,107485
77849,56169
77850,214799
77851,21514
77852,89311
77853,107387
77854,106832
77855,150616
77856,241964
77857,150077
77858,30368
77859,202421
77860,219189
77861,70298
77862,185509
77863,168691
77864,207008
77865,151717
77866,17064
77867,23432
77868,28424
77869,121173
77870,41197
77871,55648
77872,232867
77873,266478
77874,142906
77875,59773
77876,85630
77877,69378
77878,133880
77879,193840
77880,166111
77881,145060
77882,255988
77883,75582
77884,148167
77885,152231
77886,16391
77887,2304
77888,123446
77889,165819
77890,224351
77891,171479
77892,59423
77893,253169
77894,72955
77895,243923
77896,1874
77897,12061
77898,250076
77899,173286
77900,69156
77901,14328
77902,189108
77903,258085
77904,125905
77905,118533
77906,77146
77907,194693
77908,80813
77909,181023
77910,253803
77911,257129
77912,182820
77913,188260
77914,263651
77915,202411
77916,266669
77917,47290
77918,141134
77919,220694
77920,259511
77921,59629
77922,208068
77923,13670
77924,4036
77925,4244
77926,153438
77927,163628
77928,117901
77929,269796
77930,215958
77931,196200
77932,35249
77933,11788
77934,209127
77935,53049
77936,117925
77937,217460
77938,260798
77939,86928
77940,12002
77941,10859
77942,127474
77943,193755
77944,137605
77945,140010
77946,118625
77947,68645
77948,195827
77949,175893
77950,233474
77951,144982
77952,261983
77953,43714
77954,245101
77955,88441
77956,221612
77957,36506
77958,25590
77959,189050
77960,120801
77961,251046
77962,233895
77963,239704
77964,210011
77965,169882
77966,239375
77967,22095
77968,105752
77969,205434
77970,78738
77971,161840
77972,161411
77973,218531
77974,46554
77975,246781
77976,122731
77977,239438
77978,84664
77979,51152
77980,230136
77981,183347
77982,183907
77983,244066
77984,86090
77985,220300
77986,40985
77987,184571
77988,43965
77989,92624
77990,86467
77991,195625
77992,123312
77993,28478
77994,201388
77995,221767
77996,268368
77997,208014
77998,170693
77999,67982
78000,208066
78001,220814
78002,59168
78003,133976
78004,14811
78005,195410
78006,244052
78007,179264
78008,233829
78009,27687
78010,101704
78011,137562
78012,143051
78013,20857
78014,150918
78015,208832
78016,257896
78017,44419
78018,141271
78019,249126
78020,220757
78021,95298
78022,246274
78023,196609
78024,226048
78025,261929
78026,155777
78027,30362
78028,147307
78029,67858
78030,154884
78031,83969
78032,92557
78033,107655
78034,75258
78035,214164
78036,262026
78037,151385
78038,264098
78039,77360
78040,30818
78041,58462
78042,180631
78043,26326
78044,147631
78045,104537
78046,124144
78047,190204
78048,256682
78049,87340
78050,17557
78051,264609
78052,13372
78053,213106
78054,264734
78055,47318
78056,93461
78057,147486
78058,237233
78059,86221
78060,131732
78061,226951
78062,224201
78063,136808
78064,212478
78065,255947
78066,162025
78067,94928
78068,177863
78069,198561
78070,182097
78071,141738
78072,178616
78073,213357
78074,121061
78075,44453
78076,200199
78077,29320
78078,191045
78079,2809
78080,262338
78081,270772
78082,220931
78083,55185
78084,65887
78085,134710
78086,87108
78087,206456
78088,99612
78089,247893
78090,243104
78091,244631
78092,132820
78093,178103
78094,260317
78095,195187
78096,26374
78097,52570
78098,64479
78099,87931
78100,175116
78101,176841
78102,94916
78103,198645
78104,111495
78105,207829
78106,221548
78107,7230
78108,48199
78109,118654
78110,113383
78111,247493
78112,70702
78113,162085
78114,84434
78115,88998
78116,116694
78117,148026
78118,171053
78119,114148
78120,187790
78121,246794
78122,167593
78123,110708
78124,88439
78125,104494
78126,170898
78127,102817
78128,11918
78129,222865
78130,210037
78131,145201
78132,226580
78133,75852
78134,19908
78135,215502
78136,25906
78137,261352
78138,109314
78139,72292
78140,155856
78141,25642
78142,179988
78143,225685
78144,196250
78145,156008
78146,58144
78147,94077
78148,120218
78149,173115
78150,56641
78151,184026
78152,151177
78153,239341
78154,198159
78155,134655
78156,6526
78157,3467
78158,264124
78159,223193
78160,71940
78161,234158
78162,155645
78163,220150
78164,187921
78165,48206
78166,98643
78167,80125
78168,20668
78169,217365
78170,166135
78171,12456
78172,104150
78173,95781
78174,221134
78175,116618
78176,166441
78177,27109
78178,104749
78179,39215
78180,148542
78181,181940
78182,184209
78183,131601
78184,194994
78185,32714
78186,12398
78187,126529
78188,213044
78189,64971
78190,171559
78191,47279
78192,32441
78193,207112
78194,89769
78195,120566
78196,102757
78197,212517
78198,192122
78199,256276
78200,108287
78201,97027
78202,138356
78203,77396
78204,185042
78205,172653
78206,152708
78207,121937
78208,57802
78209,259314
78210,11504
78211,150540
78212,72077
78213,91538
78214,156993
78215,159137
78216,250818
78217,253219
78218,210616
78219,79498
78220,38816
78221,234372
78222,37358
78223,198810
78224,44707
78225,52798
78226,166092
78227,221833
78228,135685
78229,54175
78230,229649
78231,181441
78232,127300
78233,247153
78234,233937
78235,177558
78236,110127
78237,143215
78238,151596
78239,205617
78240,110595
78241,35008
78242,21763
78243,46836
78244,238496
78245,32279
78246,91606
78247,34667
78248,185345
78249,203620
78250,118257
78251,206325
78252,93714
78253,119840
78254,166929
78255,54383
78256,259891
78257,89884
78258,118704
78259,223960
78260,265152
78261,258831
78262,211453
78263,170973
78264,26123
78265,59079
78266,2856
78267,111488
78268,243717
78269,64892
78270,212452
78271,57038
78272,131681
78273,180238
78274,122435
78275,252433
78276,75416
78277,141291
78278,42833
78279,251852
78280,89169
78281,215650
78282,268905
78283,49739
78284,170771
78285,33611
78286,221365
78287,89762
78288,59233
78289,185993
78290,217264
78291,211488
78292,37330
78293,46919
78294,170449
78295,46766
78296,192884
78297,258220
78298,76423
78299,69035
78300,150813
78301,192226
78302,165648
78303,255391
78304,108145
78305,203333
78306,233372
78307,119159
78308,9663
78309,256724
78310,32892
78311,260437
78312,182047
78313,57979
78314,148756
78315,34220
78316,85458
78317,25017
78318,178347
78319,105925
78320,228402
78321,56175
78322,28926
78323,169633
78324,249879
78325,250750
78326,37504
78327,97860
78328,127960
78329,170153
78330,110931
78331,149729
78332,245661
78333,52164
78334,50586
78335,61243
78336,72340
78337,107552
78338,173944
78339,242139
78340,210496
78341,266627
78342,155390
78343,24640
78344,47783
78345,33075
78346,237650
78347,198911
78348,131364
78349,183098
78350,230269
78351,90712
78352,242003
78353,180898
78354,253735
78355,127420
78356,126350
78357,156522
78358,232017
78359,217787
78360,57033
78361,66253
78362,184537
78363,117943
78364,140461
78365,50351
78366,230974
78367,74158
78368,140798
78369,252711
78370,181438
78371,74661
78372,25715
78373,19663
78374,108414
78375,241670
78376,141055
78377,211787
78378,232397
78379,186260
78380,84539
78381,164329
78382,223939
78383,79325
78384,125992
78385,217499
78386,7673
78387,104069
78388,26935
78389,26305
78390,57405
78391,245536
78392,261633
78393,265342
78394,99139
78395,228512
78396,89702
78397,98512
78398,245633
78399,162466
78400,267684
78401,204231
78402,188468
78403,41697
78404,71357
78405,101023
78406,83052
78407,97826
78408,94422
78409,58493
78410,124460
78411,161520
78412,268714
78413,249367
78414,52258
78415,54554
78416,251727
78417,24675
78418,24244
78419,125465
78420,15277
78421,202056
78422,95360
78423,93319
78424,115613
78425,22655
78426,182164
78427,189142
78428,228617
78429,141003
78430,256359
78431,193662
78432,77336
78433,31081
78434,141395
78435,235062
78436,169503
78437,144870
78438,176699
78439,86983
78440,14646
78441,245280
78442,132490
78443,136112
78444,90548
78445,184031
78446,32337
78447,131235
78448,220223
78449,16156
78450,185344
78451,91283
78452,132237
78453,195897
78454,44489
78455,155646
78456,204422
78457,135534
78458,61465
78459,59107
78460,128133
78461,20953
78462,126310
78463,240444
78464,127513
78465,94549
78466,40165
78467,66670
78468,118434
78469,32331
78470,65728
78471,57493
78472,78837
78473,162108
78474,237183
78475,181850
78476,121607
78477,4505
78478,11931
78479,215022
78480,229591
78481,159506
78482,209865
78483,241706
78484,211879
78485,212417
78486,196228
78487,13889
78488,79088
78489,229643
78490,111911
78491,21492
78492,227115
78493,118081
78494,132903
78495,105498
78496,248003
78497,14340
78498,238632
78499,130495
78500,36263
78501,211671
78502,49213
78503,269402
78504,161960
78505,12406
78506,30876
78507,263205
78508,15676
78509,42032
78510,28232
78511,220789
78512,19431
78513,185210
78514,239893
78515,198898
78516,184649
78517,208039
78518,70039
78519,79817
78520,153429
78521,130020
78522,148162
78523,48957
78524,245142
78525,258101
78526,120400
78527,96551
78528,149532
78529,7485
78530,52515
78531,5373
78532,186290
78533,200333
78534,195490
78535,130864
78536,189770
78537,163289
78538,214194
78539,236354
78540,120815
78541,44225
78542,235177
78543,51852
78544,45322
78545,10501
78546,219714
78547,68932
78548,26328
78549,242290
78550,217200
78551,17997
78552,65510
78553,252067
78554,247400
78555,78876
78556,191192
78557,189135
78558,265339
78559,253706
78560,144360
78561,217509
78562,230428
78563,7181
78564,10269
78565,174523
78566,96068
78567,139103
78568,69943
78569,84135
78570,73233
78571,30229
78572,105684
78573,147263
78574,247072
78575,264646
78576,113573
78577,76906
78578,260185
78579,21680
78580,132510
78581,113898
78582,52664
78583,60552
78584,114143
78585,142715
78586,38953
78587,114045
78588,255974
78589,36509
78590,140719
78591,52313
78592,204322
78593,54906
78594,32517
78595,214363
78596,256827
78597,233164
78598,90988
78599,38884
78600,76928
78601,84897
78602,237861
78603,29719
78604,104337
78605,222576
78606,142805
78607,106586
78608,188016
78609,25667
78610,109370
78611,152140
78612,222102
78613,196085
78614,104109
78615,76044
78616,178116
78617,148257
78618,207181
78619,104329
78620,207153
78621,105815
78622,87157
78623,207694
78624,191495
78625,209821
78626,129452
78627,102189
78628,268758
78629,159975
78630,54928
78631,155701
78632,202951
78633,261531
78634,8147
78635,112429
78636,62973
78637,210033
78638,120660
78639,205426
78640,219927
78641,257834
78642,124547
78643,12239
78644,102150
78645,193340
78646,259144
78647,20753
78648,164859
78649,96505
78650,89025
78651,67971
78652,176848
78653,87747
78654,194
78655,6415
78656,91030
78657,239020
78658,64112
78659,157045
78660,268575
78661,203694
78662,148650
78663,161771
78664,43805
78665,129076
78666,73234
78667,187093
78668,75249
78669,43151
78670,134332
78671,254095
78672,47043
78673,67253
78674,10106
78675,40545
78676,201849
78677,217938
78678,248923
78679,85653
78680,231247
78681,237339
78682,121449
78683,199883
78684,187743
78685,209959
78686,140382
78687,246409
78688,197181
78689,249116
78690,261835
78691,81272
78692,62108
78693,71277
78694,223230
78695,263048
78696,125974
78697,138352
78698,264195
78699,237132
78700,223814
78701,67789
78702,263981
78703,53599
78704,202724
78705,2158
78706,130726
78707,243185
78708,262479
78709,141168
78710,15640
78711,22136
78712,167183
78713,176006
78714,98942
78715,92634
78716,152975
78717,55750
78718,11765
78719,80350
78720,84300
78721,176630
78722,226165
78723,255455
78724,19517
78725,259329
78726,49511
78727,11069
78728,5524
78729,263261
78730,87881
78731,135665
78732,58906
78733,166686
78734,220874
78735,44103
78736,232970
78737,224232
78738,40223
78739,222885
78740,61824
78741,121266
78742,198065
78743,90513
78744,62557
78745,8286
78746,223595
78747,40397
78748,250730
78749,10641
78750,238947
78751,231652
78752,94832
78753,171640
78754,224790
78755,161068
78756,198687
78757,106512
78758,60114
78759,97872
78760,254212
78761,190087
78762,3060
78763,79660
78764,16423
78765,56825
78766,103590
78767,214235
78768,133023
78769,137087
78770,270764
78771,174710
78772,95026
78773,204990
78774,239541
78775,212585
78776,235554
78777,50539
78778,161677
78779,203288
78780,68704
78781,2645
78782,139535
78783,57934
78784,200695
78785,89337
78786,215840
78787,184080
78788,39669
78789,180924
78790,210711
78791,231233
78792,198623
78793,258221
78794,57777
78795,99381
78796,82288
78797,46146
78798,61570
78799,244159
78800,60145
78801,111550
78802,165862
78803,206179
78804,43059
78805,179058
78806,56498
78807,55606
78808,210291
78809,249912
78810,203199
78811,68706
78812,250375
78813,168688
78814,194527
78815,14790
78816,107171
78817,12282
78818,36297
78819,227045
78820,104857
78821,213352
78822,2696
78823,218951
78824,162835
78825,250741
78826,143745
78827,148411
78828,62613
78829,51031
78830,254680
78831,81215
78832,134936
78833,225739
78834,226217
78835,225588
78836,28231
78837,49133
78838,97038
78839,46660
78840,216529
78841,185133
78842,117803
78843,210464
78844,156764
78845,209687
78846,54886
78847,243593
78848,47051
78849,39192
78850,109801
78851,246660
78852,65350
78853,88097
78854,31817
78855,43412
78856,143762
78857,78912
78858,143338
78859,229382
78860,231608
78861,111747
78862,29053
78863,199034
78864,24016
78865,229472
78866,156917
78867,199471
78868,268096
78869,34995
78870,41946
78871,104668
78872,224389
78873,224576
78874,71483
78875,9956
78876,211448
78877,202955
78878,60266
78879,70094
78880,230868
78881,214975
78882,56210
78883,165468
78884,159410
78885,270275
78886,212038
78887,128737
78888,215313
78889,206089
78890,188683
78891,89245
78892,190667
78893,96169
78894,86043
78895,71901
78896,34045
78897,30461
78898,73119
78899,62099
78900,59502
78901,1293
78902,98662
78903,131526
78904,251772
78905,212305
78906,145672
78907,235843
78908,25229
78909,162192
78910,191092
78911,116475
78912,266730
78913,71906
78914,229533
78915,248102
78916,134908
78917,79520
78918,33824
78919,165233
78920,207693
78921,154872
78922,233850
78923,231168
78924,208836
78925,78693
78926,56767
78927,89178
78928,43889
78929,219299
78930,48928
78931,91572
78932,10159
78933,120524
78934,7321
78935,208083
78936,99248
78937,4164
78938,234322
78939,179070
78940,75446
78941,62136
78942,11008
78943,207339
78944,123600
78945,224678
78946,200183
78947,24042
78948,61717
78949,116388
78950,173325
78951,100217
78952,106088
78953,132860
78954,60456
78955,54598
78956,72777
78957,199424
78958,197826
78959,60168
78960,170825
78961,223904
78962,119556
78963,16769
78964,40580
78965,93700
78966,215372
78967,184663
78968,193161
78969,227123
78970,152184
78971,242864
78972,54162
78973,217277
78974,218714
78975,227099
78976,88563
78977,191819
78978,44584
78979,201789
78980,250888
78981,118433
78982,1642
78983,26736
78984,99617
78985,31770
78986,59545
78987,122204
78988,225909
78989,112032
78990,146402
78991,105950
78992,107425
78993,83143
78994,247700
78995,103653
78996,115441
78997,54019
78998,59184
78999,172214
79000,252058
79001,38889
79002,215143
79003,107315
79004,20821
79005,105043
79006,103013
79007,229596
79008,144225
79009,45268
79010,42351
79011,110759
79012,89508
79013,171518
79014,144482
79015,115104
79016,67608
79017,202458
79018,63150
79019,198436
79020,135422
79021,182919
79022,217017
79023,124524
79024,237582
79025,266328
79026,255010
79027,35207
79028,111369
79029,164443
79030,105089
79031,107948
79032,148286
79033,210416
79034,50523
79035,208358
79036,166870
79037,15180
79038,86677
79039,43137
79040,99450
79041,153263
79042,70097
79043,54962
79044,70410
79045,123677
79046,63935
79047,101308
79048,17358
79049,220072
79050,175240
79051,240730
79052,9082
79053,75406
79054,198093
79055,250835
79056,234590
79057,102898
79058,15479
79059,21844
79060,214890
79061,56589
79062,132523
79063,188833
79064,64141
79065,171605
79066,246105
79067,67829
79068,55616
79069,47676
79070,143824
79071,84466
79072,247031
79073,124879
79074,70846
79075,245904
79076,6417
79077,201711
79078,267280
79079,180376
79080,76069
79081,18417
79082,264473
79083,265189
79084,48025
79085,165620
79086,67545
79087,31556
79088,15501
79089,254366
79090,20854
79091,216065
79092,256290
79093,27058
79094,11452
