,idx
1844,139155
1845,226119
1846,7876
1847,166739
1848,49045
1849,250036
1850,93823
1851,219782
1852,180274
1853,191250
1854,41544
1855,233114
1856,13996
1857,118741
1858,17581
1859,38157
1860,221429
1861,174850
1862,124937
1863,162412
1864,107013
1865,98431
1866,131259
1867,201189
1868,70867
1869,182431
1870,175029
1871,86859
1872,12271
1873,223231
1874,120190
1875,149897
1876,15960
1877,175381
1878,13821
1879,132974
1880,43132
1881,82517
1882,188310
1883,196583
1884,81488
1885,3516
1886,106829
1887,20225
1888,18198
1889,6632
1890,148941
1891,227343
1892,233836
1893,122305
1894,185955
1895,89208
1896,72122
1897,28961
1898,88069
1899,127612
1900,181162
1901,15311
1902,68741
1903,171262
1904,252252
1905,54218
1906,144583
1907,35754
1908,106692
1909,215555
1910,77826
1911,219377
1912,126012
1913,235275
1914,212548
1915,103850
1916,245336
1917,108457
1918,45924
1919,253093
1920,157453
1921,186573
1922,77492
1923,139832
1924,206147
1925,99750
1926,127252
1927,128679
1928,150816
1929,52959
1930,197583
1931,239648
1932,168629
1933,236067
1934,115479
1935,169602
1936,92339
1937,143789
1938,16634
1939,19835
1940,167798
1941,188843
1942,94084
1943,247095
1944,90427
1945,114587
1946,219880
1947,267623
1948,244348
1949,265062
1950,195526
1951,254490
1952,37091
1953,216175
1954,193867
1955,204025
1956,247365
1957,73028
1958,186646
1959,126543
1960,151955
1961,131936
1962,65279
1963,110942
1964,42440
1965,137242
1966,71405
1967,47681
1968,197472
1969,46921
1970,55033
1971,47736
1972,210964
1973,168486
1974,155902
1975,56435
1976,168713
1977,162585
1978,212337
1979,227356
1980,96582
1981,135549
1982,139555
1983,247504
1984,180932
1985,136448
1986,163312
1987,189470
1988,145697
1989,175116
1990,68325
1991,207999
1992,186603
1993,171726
1994,172077
1995,98432
1996,7738
1997,70041
1998,103147
1999,221307
2000,184445
2001,31638
2002,210228
2003,30354
2004,12062
2005,145182
2006,128862
2007,7704
2008,20816
2009,105648
2010,196307
2011,252408
2012,174022
2013,72672
2014,98894
2015,83078
2016,229033
2017,25116
2018,190552
2019,2486
2020,180704
2021,69603
2022,247019
2023,66073
2024,86123
2025,115483
2026,198646
2027,219876
2028,83902
2029,103650
2030,241127
2031,247861
2032,33756
2033,134539
2034,82542
2035,138319
2036,256562
2037,234398
2038,107184
2039,116093
2040,270259
2041,81438
2042,17728
2043,183315
2044,46661
2045,53923
2046,104337
2047,185260
2048,34979
2049,159113
2050,134123
2051,21123
2052,111217
2053,129305
2054,203511
2055,156020
2056,258601
2057,240445
2058,114675
2059,162942
2060,202795
2061,75748
2062,258363
2063,192589
2064,15094
2065,94858
2066,49280
2067,139358
2068,61246
2069,106465
